"DOI","publisher.x","type.x","created.x","created_year.x","relation_type.x","relation_DOI","asserted_by_object.x","asserted_by_subject.x","publisher.y","type.y","created.y","created_year.y","relation_type.y","asserted_by_object.y","asserted_by_subject.y","reciprocal"
"10.31235/osf.io/dxtq3","Center for Open Science","posted-content",2020-01-18,2020,"is-preprint-of","10.18335/region.v6i3.278",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/739508","Cold Spring Harbor Laboratory","posted-content",2019-08-19,2019,"is-preprint-of","10.1371/journal.pgen.1008554",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/432138","Cold Spring Harbor Laboratory","posted-content",2018-10-04,2018,"is-preprint-of","10.1016/j.bpj.2019.10.034",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/647446","Cold Spring Harbor Laboratory","posted-content",2019-05-25,2019,"is-preprint-of","10.1111/nph.16284",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/594820","Cold Spring Harbor Laboratory","posted-content",2019-04-02,2019,"is-preprint-of","10.1186/s40478-019-0823-2",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/558825","Cold Spring Harbor Laboratory","posted-content",2019-02-25,2019,"is-preprint-of","10.1073/pnas.1906020116",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/477133","Cold Spring Harbor Laboratory","posted-content",2018-11-22,2018,"is-preprint-of","10.1098/rspb.2019.0685",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/gupxj","Center for Open Science","posted-content",2019-12-14,2019,"is-preprint-of","10.1037/bul0000226",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/511964","Cold Spring Harbor Laboratory","posted-content",2019-01-04,2019,"is-preprint-of","10.1002/hbm.24691",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/cxasq","Center for Open Science","posted-content",2020-01-19,2020,"is-preprint-of","10.17605/osf.io/3wfj8",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31223/osf.io/bmex8","Center for Open Science","posted-content",2019-07-16,2019,"is-preprint-of","10.1029/2019jc015355",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.16847","JMIR Publications Inc.","posted-content",2019-11-01,2019,"is-preprint-of","10.2196/16847",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/733808","Cold Spring Harbor Laboratory","posted-content",2019-08-14,2019,"is-preprint-of","10.1128/aem.01876-19",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/637215","Cold Spring Harbor Laboratory","posted-content",2019-05-15,2019,"is-preprint-of","10.7554/elife.48114",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/299248","Cold Spring Harbor Laboratory","posted-content",2018-04-12,2018,"is-preprint-of","10.1038/s41598-018-37383-z",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/653287","Cold Spring Harbor Laboratory","posted-content",2019-05-29,2019,"is-preprint-of","10.1016/j.jmb.2019.08.021",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/220046","Cold Spring Harbor Laboratory","posted-content",2017-11-21,2017,"is-preprint-of","10.1016/j.jmb.2018.12.013",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/461608","Cold Spring Harbor Laboratory","posted-content",2018-11-04,2018,"is-preprint-of","10.1096/fj.201801714r",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31224/osf.io/24pv5","Center for Open Science","posted-content",2020-01-20,2020,"is-preprint-of","10.1002/stc.2463",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/3yx7t","Center for Open Science","posted-content",2019-03-07,2019,"is-preprint-of","10.1016/j.mehy.2020.109569",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/709147","Cold Spring Harbor Laboratory","posted-content",2019-07-20,2019,"is-preprint-of","10.1093/gigascience/giz123",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/668855","Cold Spring Harbor Laboratory","posted-content",2019-06-13,2019,"is-preprint-of","10.1186/s13059-019-1894-x",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/520643","Cold Spring Harbor Laboratory","posted-content",2019-01-15,2019,"is-preprint-of","10.1016/j.bpj.2019.10.004",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/h5w6x","Center for Open Science","posted-content",2019-02-12,2019,"is-preprint-of","10.31296/aop.v3i10.133",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/2j4bc","Center for Open Science","posted-content",2019-01-22,2019,"is-preprint-of","10.3389/fpsyg.2019.01163",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.14897","JMIR Publications Inc.","posted-content",2019-06-04,2019,"is-preprint-of","10.2196/14897",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/513424","Cold Spring Harbor Laboratory","posted-content",2019-01-08,2019,"is-preprint-of","10.1126/sciadv.aax4843",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201710.0108.v1","MDPI AG","posted-content",2017-10-19,2017,"is-preprint-of","10.1371/journal.pone.0201255",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201903.0147.v1","MDPI AG","posted-content",2019-03-22,2019,"is-preprint-of","10.3390/ijms20194892",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201906.0079.v1","MDPI AG","posted-content",2019-06-11,2019,"is-preprint-of","10.31487/j.aco.2019.04.04",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201908.0140.v1","MDPI AG","posted-content",2019-08-13,2019,"is-preprint-of","10.1016/j.theriogenology.2020.01.017",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201910.0286.v1","MDPI AG","posted-content",2019-10-25,2019,"is-preprint-of","10.3390/su12020622",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201910.0275.v1","MDPI AG","posted-content",2019-10-24,2019,"is-preprint-of","10.3390/rs12020281",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201910.0366.v1","MDPI AG","posted-content",2019-11-01,2019,"is-preprint-of","10.3390/su11216024",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201911.0353.v1","MDPI AG","posted-content",2019-11-28,2019,"is-preprint-of","10.3390/pathogens9010063",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201912.0177.v1","MDPI AG","posted-content",2019-12-16,2019,"is-preprint-of","10.3390/min10010067",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201912.0331.v1","MDPI AG","posted-content",2019-12-25,2019,"is-preprint-of","10.3390/ijerph17020567",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201912.0009.v1","MDPI AG","posted-content",2019-12-03,2019,"is-preprint-of","10.3390/ijerph17020554",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201912.0200.v1","MDPI AG","posted-content",2019-12-16,2019,"is-preprint-of","10.3390/galaxies8010007",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201912.0133.v1","MDPI AG","posted-content",2019-12-11,2019,"is-preprint-of","10.3390/ijms21020567",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.20944/preprints201912.0384.v1","MDPI AG","posted-content",2019-12-30,2019,"is-preprint-of","10.3390/ma13020394",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/328567","Cold Spring Harbor Laboratory","posted-content",2018-05-23,2018,"is-preprint-of","10.1002/hbm.24399",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31730/osf.io/cxety","Center for Open Science","posted-content",2020-01-21,2020,"is-preprint-of","10.35409/ijbmer.2019.2421",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/672782","Cold Spring Harbor Laboratory","posted-content",2019-06-18,2019,"is-preprint-of","10.1111/2041-210x.13314",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.3762/bxiv.2019.126.v1","Beilstein Institut","posted-content",2019-10-21,2019,"is-preprint-of","10.3762/bjnano.11.18",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/ue8b5","Center for Open Science","posted-content",2020-01-21,2020,"is-preprint-of","10.7176/jmcr/63-07",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/559245","Cold Spring Harbor Laboratory","posted-content",2019-02-25,2019,"is-preprint-of","10.7717/peerj.8217",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31224/osf.io/mv6tz","Center for Open Science","posted-content",2018-12-17,2018,"is-preprint-of","10.2166/wst.2019.301",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/709931","Cold Spring Harbor Laboratory","posted-content",2019-07-22,2019,"is-preprint-of","10.1002/jnr.24498",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/p9gxn","Center for Open Science","posted-content",2020-01-21,2020,"is-preprint-of","10.20882/adicciones.1091",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/jb7sm","Center for Open Science","posted-content",2020-01-21,2020,"is-preprint-of","10.1111/jopy.12539",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/7bfjh","Center for Open Science","posted-content",2020-01-21,2020,"is-preprint-of","10.1111/ppe.12602",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/067363","Cold Spring Harbor Laboratory","posted-content",2016-08-03,2016,"is-preprint-of","10.1086/706339",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.6028/nist.sp.1227-draft","National Institute of Standards and Technology (NIST)","posted-content",2018-10-31,2018,"is-preprint-of","10.6028/nist.sp.1227",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.6028/nist.sp.1229-draft","National Institute of Standards and Technology (NIST)","posted-content",2018-10-31,2018,"is-preprint-of","10.6028/nist.sp.1229",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/wgf3e","Center for Open Science","posted-content",2020-01-22,2020,"is-preprint-of","10.17605/osf.io/eu7wp",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/092171","Cold Spring Harbor Laboratory","posted-content",2017-01-16,2017,"is-preprint-of","10.1109/mm.2019.2910009",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/thuq8","Center for Open Science","posted-content",2020-01-22,2020,"is-preprint-of","10.1037/xge0000738",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/008953","Cold Spring Harbor Laboratory","posted-content",2014-09-11,2014,"is-preprint-of","10.1101/gr.184135.114",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31235/osf.io/rqtwc","Center for Open Science","posted-content",2020-01-22,2020,"is-preprint-of","10.1111/1468-4446.12732",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.6028/nist.sp.800-53r5-draft","National Institute of Standards and Technology (NIST)","posted-content",2020-01-21,2020,"is-preprint-of","10.6028/nist.sp.800-53r5",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/kudj3","Center for Open Science","posted-content",2019-07-01,2019,"is-preprint-of","10.1016/j.neuropsychologia.2019.107328",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/710244","Cold Spring Harbor Laboratory","posted-content",2019-07-22,2019,"is-preprint-of","10.1523/jneurosci.0725-19.2019",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/425462","Cold Spring Harbor Laboratory","posted-content",2018-09-24,2018,"is-preprint-of","10.1038/s41467-019-13472-z",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/359455","Cold Spring Harbor Laboratory","posted-content",2018-06-30,2018,"is-preprint-of","10.1371/journal.pgen.1008272",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/224774","Cold Spring Harbor Laboratory","posted-content",2017-11-26,2017,"is-preprint-of","10.1038/s41588-019-0344-8",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/7ew6k","Center for Open Science","posted-content",2020-01-22,2020,"is-preprint-of","10.1016/j.tics.2019.12.011",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/262881","Cold Spring Harbor Laboratory","posted-content",2018-02-13,2018,"is-preprint-of","10.1002/jrsm.1374",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/essoar.10500461.1","Wiley","posted-content",2019-11-13,2019,"is-preprint-of","10.1029/2018gl081225",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/essoar.10501744.1","Wiley","posted-content",2020-01-23,2020,"is-preprint-of","10.1021/acs.est.9b06046",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/essoar.10501379.1","Wiley","posted-content",2019-12-20,2019,"is-preprint-of","10.1029/2019gl086524",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.14272","JMIR Publications Inc.","posted-content",2019-04-08,2019,"is-preprint-of","10.2196/14272",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.14465","JMIR Publications Inc.","posted-content",2019-05-06,2019,"is-preprint-of","10.2196/14465",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.14958","JMIR Publications Inc.","posted-content",2019-06-10,2019,"is-preprint-of","10.2196/14958",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.16970","JMIR Publications Inc.","posted-content",2019-11-08,2019,"is-preprint-of","10.2196/16970",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.16986","JMIR Publications Inc.","posted-content",2019-11-13,2019,"is-preprint-of","10.2196/16986",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.17112","JMIR Publications Inc.","posted-content",2019-11-21,2019,"is-preprint-of","10.2196/17112",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/708545","Cold Spring Harbor Laboratory","posted-content",2019-07-19,2019,"is-preprint-of","10.1186/s12915-019-0708-7",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/m2sp7","Center for Open Science","posted-content",2020-01-23,2020,"is-preprint-of","10.17605/osf.io/ndgt5",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/rq6eb","Center for Open Science","posted-content",2020-01-23,2020,"is-preprint-of","10.17605/osf.io/9bqy7",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.32942/osf.io/u3krn","Center for Open Science","posted-content",2018-12-19,2018,"is-preprint-of","10.1111/2041-210x.13352",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/bfkqd","Center for Open Science","posted-content",2020-01-23,2020,"is-preprint-of","10.17605/osf.io/vuz85",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31223/osf.io/c8d5v","Center for Open Science","posted-content",2019-06-28,2019,"is-preprint-of","10.1038/s41598-019-55141-7",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.3762/bxiv.2019.140.v1","Beilstein Institut","posted-content",2019-11-07,2019,"is-preprint-of","10.3762/bjnano.11.19",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31235/osf.io/zb3rh","Center for Open Science","posted-content",2018-11-29,2018,"is-preprint-of","10.1016/j.eneco.2019.104651",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/mv2nh","Center for Open Science","posted-content",2020-01-23,2020,"is-preprint-of","10.17605/osf.io/v427s",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/626416","Cold Spring Harbor Laboratory","posted-content",2019-05-04,2019,"is-preprint-of","10.1111/mmi.14426",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/3ma5h","Center for Open Science","posted-content",2020-01-23,2020,"is-preprint-of","10.2139/ssrn.3382991",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/421115","Cold Spring Harbor Laboratory","posted-content",2018-09-19,2018,"is-preprint-of","10.1038/s41467-019-13582-8",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31235/osf.io/ngmja","Center for Open Science","posted-content",2018-11-16,2018,"is-preprint-of","10.3224/dms.v11i2.08",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/v3tds","Center for Open Science","posted-content",2020-01-23,2020,"is-preprint-of","10.1002/pits.22298",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31235/osf.io/q846y","Center for Open Science","posted-content",2019-08-22,2019,"is-preprint-of","10.15195/v7.a2",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/8tudx","Center for Open Science","posted-content",2020-01-23,2020,"is-preprint-of","10.31222/osf.io/ejd9y",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/390153","Cold Spring Harbor Laboratory","posted-content",2018-08-14,2018,"is-preprint-of","10.1038/s41467-019-14018-z",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31231/osf.io/ctkwq","Center for Open Science","posted-content",2019-05-30,2019,"is-preprint-of","10.1159/000501170",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/essoar.10501379.2","Wiley","posted-content",2020-01-23,2020,"is-preprint-of","10.1029/2019gl086524",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/r5chk","Center for Open Science","posted-content",2020-01-23,2020,"is-preprint-of","10.17605/osf.io/t3zg6",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/essoar.10501213.1","Wiley","posted-content",2019-12-02,2019,"is-preprint-of","10.1029/2019gl086387",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31227/osf.io/qx4sk","Center for Open Science","posted-content",2020-01-24,2020,"is-preprint-of","10.17605/osf.io/q9rx6",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31224/osf.io/uv8m7","Center for Open Science","posted-content",2019-11-05,2019,"is-preprint-of","10.1007/s42102-019-00025-7",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.13031","JMIR Publications Inc.","posted-content",2018-12-10,2018,"is-preprint-of","10.2196/13031",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31228/osf.io/dvx4f","Center for Open Science","posted-content",2019-10-28,2019,"is-preprint-of","10.1017/err.2019.65",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/t3cvw","Center for Open Science","posted-content",2018-09-21,2018,"is-preprint-of","10.17605/osf.io/963e5",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/wemfq","Center for Open Science","posted-content",2019-06-26,2019,"is-preprint-of","10.1016/j.nicl.2019.102032",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31226/osf.io/pgsme","Center for Open Science","posted-content",2019-12-24,2019,"is-preprint-of","10.13140/rg.2.2.34795.90405",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/fqvgh","Center for Open Science","posted-content",2019-10-31,2019,"is-preprint-of","10.1038/s43017-020-0022-5",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/350488","Cold Spring Harbor Laboratory","posted-content",2018-06-19,2018,"is-preprint-of","10.1111/2041-210x.13318",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/ra5et","Center for Open Science","posted-content",2019-12-19,2019,"is-preprint-of","10.1007/978-3-030-17974-8_10",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/296509","Cold Spring Harbor Laboratory","posted-content",2018-04-06,2018,"is-preprint-of","10.1016/j.neuroimage.2018.05.019",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/201145","Cold Spring Harbor Laboratory","posted-content",2017-10-12,2017,"is-preprint-of","10.21769/bioprotoc.2805",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/tbknz","Center for Open Science","posted-content",2019-03-23,2019,"is-preprint-of","10.1037/xlm0000745",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/cx9vt","Center for Open Science","posted-content",2019-05-31,2019,"is-preprint-of","10.1037/xap0000263",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/524264","Cold Spring Harbor Laboratory","posted-content",2019-01-18,2019,"is-preprint-of","10.1038/s41467-019-13109-1",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/313130","Cold Spring Harbor Laboratory","posted-content",2018-05-02,2018,"is-preprint-of","10.1016/j.molcel.2018.10.020",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31230/osf.io/jnx5u","Center for Open Science","posted-content",2019-05-15,2019,"is-preprint-of","10.3354/meps13193",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/essoar.10501763.1","Wiley","posted-content",2020-01-24,2020,"is-preprint-of","10.1029/2019gl083070",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/330779","Cold Spring Harbor Laboratory","posted-content",2018-05-25,2018,"is-preprint-of","10.1016/j.ydbio.2019.10.021",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/zqxc5","Center for Open Science","posted-content",2018-11-28,2018,"is-preprint-of","10.1007/s12080-019-0421-8",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1002/essoar.10501439.1","Wiley","posted-content",2019-12-20,2019,"is-preprint-of","10.1029/2019gl086682",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31234/osf.io/emq8r","Center for Open Science","posted-content",2018-11-22,2018,"is-preprint-of","10.1126/science.aax0868",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.14116","JMIR Publications Inc.","posted-content",2019-03-26,2019,"is-preprint-of","10.2196/14116",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.14139","JMIR Publications Inc.","posted-content",2019-03-29,2019,"is-preprint-of","10.2196/14139",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.13657","JMIR Publications Inc.","posted-content",2019-03-29,2019,"is-preprint-of","10.2196/13657",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.14599","JMIR Publications Inc.","posted-content",2019-05-06,2019,"is-preprint-of","10.2196/14599",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.16133","JMIR Publications Inc.","posted-content",2019-09-06,2019,"is-preprint-of","10.2196/16133",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.15824","JMIR Publications Inc.","posted-content",2019-08-12,2019,"is-preprint-of","10.2196/15824",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.16203","JMIR Publications Inc.","posted-content",2019-09-13,2019,"is-preprint-of","10.2196/16203",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.16195","JMIR Publications Inc.","posted-content",2019-09-13,2019,"is-preprint-of","10.2196/16195",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.16266","JMIR Publications Inc.","posted-content",2019-09-16,2019,"is-preprint-of","10.2196/16266",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.15502","JMIR Publications Inc.","posted-content",2019-07-18,2019,"is-preprint-of","10.2196/15502",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.16827","JMIR Publications Inc.","posted-content",2019-10-31,2019,"is-preprint-of","10.2196/16827",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.16853","JMIR Publications Inc.","posted-content",2019-10-31,2019,"is-preprint-of","10.2196/16853",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.17014","JMIR Publications Inc.","posted-content",2019-11-13,2019,"is-preprint-of","10.2196/17014",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.16716","JMIR Publications Inc.","posted-content",2019-10-24,2019,"is-preprint-of","10.2196/16716",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
